transactionID,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,nameOrigJurisdiction,nameDestJurisdiction,isFraud
253,10,CASH_OUT,463016.36,C1455661151,161859.58,0,C1001611622,2507239.89,2970256.26,UK mainland,EU,0
254,10,CASH_IN,55347.63,C366716425,2595774.77,2651122.4,C1001611622,2562587.53,2970256.26,UK mainland,EU,0
255,10,CASH_IN,199558.43,C827936640,16381008.97,16580567.4,C1001611622,2762145.96,2970256.26,UK mainland,EU,0
256,10,CASH_IN,1274.49,C449970816,7527873.88,7529148.37,C1001755781,378833.14,377558.64,UK mainland,EU,0
257,10,CASH_OUT,224807.44,C717043918,0,0,C1001755781,575096.64,799904.08,UK mainland,EU,0
258,10,CASH_OUT,197538,C868163610,0,0,C1001755781,377558.64,799904.08,UK mainland,EU,0
259,10,CASH_OUT,627681.26,C1401030034,11447,0,C100196193,331767.69,959448.95,UK mainland,EU,0
260,10,CASH_OUT,185039.82,C1465267758,0,0,C100196193,695607.73,880647.55,UK mainland,EU,0
261,10,CASH_OUT,385687.19,C230776978,590150.43,204463.23,C100196193,309920.54,880647.55,UK mainland,EU,0
262,10,CASH_IN,13829.43,C375043540,4878499.73,4892329.15,C100196193,959448.95,880647.55,UK mainland,EU,0
263,10,CASH_OUT,38851.67,C664046433,0,0,C1002088829,403181.56,476965.37,UK mainland,EU,0
264,10,CASH_OUT,124388.06,C1541059535,25797,0,C1002335651,1379283.3,1803832.12,UK mainland,EU,0
265,10,CASH_IN,46019.31,C258675697,6762197.2,6808216.5,C1002335651,1503671.36,1803832.12,UK mainland,EU,0
266,10,CASH_IN,74507.64,C1795864667,20576,95083.64,C1002407179,376871.01,302363.37,UK mainland,EU,0
267,10,CASH_IN,36554.26,C1959050784,30528,67082.26,C1002469873,0,0,UK mainland,EU,0
268,10,CASH_OUT,640204.13,C537042237,182677.85,0,C1002545847,59428,746400.85,UK mainland,EU,0
269,10,CASH_IN,116216.99,C1696228114,2282299.24,2398516.24,C1002643946,80014.99,0,UK mainland,EU,0
270,10,CASH_OUT,38981.99,C968853890,0,0,C1002643946,41033,0,UK mainland,EU,0
271,10,CASH_IN,371616.84,C891553853,1926128.69,2297745.54,C1002768214,826741.63,455124.78,UK mainland,EU,0
272,10,CASH_OUT,353574.92,C1514667660,0,0,C1002973288,881566.24,918942.47,UK mainland,EU,0
273,10,CASH_IN,85287.33,C1703821392,743205.17,828492.5,C1002973288,966853.57,918942.47,UK mainland,EU,0
274,10,CASH_OUT,332044.29,C529986547,0,0,C1002973288,332384.07,966853.57,UK mainland,EU,0
275,10,CASH_OUT,95510.89,C997971075,32317,0,C1003026362,103609,199119.89,UK mainland,EU,0
276,10,CASH_OUT,42935.19,C1577721359,6085,0,C1003761391,0,42935.19,UK mainland,UK mainland,0
277,10,TRANSFER,140372.23,C686407540,0,0,C1003872245,369421.45,912354.81,UK mainland,UK mainland,0
278,10,CASH_IN,99714.57,C822349576,3759661.58,3859376.15,C1003872245,469136.02,369421.45,UK mainland,UK mainland,0
279,10,TRANSFER,221885.03,C1403815860,0,0,C1004044328,2002708.63,2224593.66,UK mainland,UK mainland,0
280,10,CASH_OUT,125676.15,C507838544,0,0,C1004044328,1877032.48,2002708.63,UK mainland,UK mainland,0
281,10,CASH_IN,129222.5,C518186051,0,129222.5,C1004082787,198,636939.1,UK mainland,UK mainland,0
282,10,CASH_OUT,69675.68,C1781502750,12460,0,C1004330633,0,537758.87,UK mainland,UK mainland,0
283,10,CASH_IN,67050.87,C55161999,12784,79834.87,C1004513120,262035.71,194984.84,UK mainland,UK mainland,0
284,10,CASH_OUT,262035.71,C836411854,1239,0,C1004513120,0,194984.84,UK mainland,UK mainland,0
285,10,CASH_OUT,466654.45,C1424955907,1103429.2,636774.75,C1004780164,1025143.37,2666573.93,UK mainland,UK mainland,0
286,10,CASH_OUT,392865.59,C1852869769,257087.28,0,C1004780164,2666573.93,3059439.53,UK mainland,UK mainland,0
287,10,CASH_IN,520449.42,C1897897807,358113.38,878562.79,C1004780164,1390827.83,2666573.93,UK mainland,UK mainland,0
288,10,CASH_OUT,154764.96,C2050363325,0,0,C1004780164,870378.41,2666573.93,UK mainland,UK mainland,0
289,10,CASH_IN,432517.15,C1510139340,144,432661.15,C100555887,0,0,UK mainland,UK mainland,0
290,10,CASH_IN,342863.66,C1549388678,1488232.89,1831096.55,C100555887,375498.78,0,UK mainland,UK mainland,0
291,10,CASH_IN,64152.7,C1687195322,10330,74482.7,C100555887,32635.13,0,UK mainland,UK mainland,0
292,10,CASH_IN,266007.91,C1398748351,77684.5,343692.41,C100568242,225634.63,0,UK mainland,UK mainland,0
293,10,CASH_OUT,190842.88,C97514060,29999,0,C100568242,0,150408.73,UK mainland,UK mainland,0
294,10,CASH_OUT,320478.46,C785352672,14646,0,C1005755165,298479.63,618958.09,UK mainland,UK mainland,0
295,10,CASH_OUT,266203.54,C42704208,28062,0,C1005779674,0,266203.54,UK mainland,UK mainland,0
296,10,CASH_IN,86740.59,C356602800,49514,136254.59,C100586129,0,0,UK mainland,UK mainland,0
297,10,CASH_OUT,245577.19,C1431868743,0,0,C1005928818,470261.43,715838.62,UK mainland,UK mainland,0
298,10,CASH_OUT,105780.43,C1850389596,0,0,C1005928818,768426.23,715838.62,UK mainland,UK mainland,0
299,10,CASH_IN,403945.23,C346250075,6423.9,410369.12,C1005928818,874206.66,715838.62,UK mainland,UK mainland,0
300,10,CASH_OUT,172247.67,C1406612606,0,0,C1006094903,590098.79,762346.46,UK mainland,UK mainland,0
301,10,CASH_OUT,113702.48,C1443518421,0,0,C1006214893,483187.13,596889.61,UK mainland,UK mainland,0
302,10,CASH_IN,427917.19,C292051400,9734038.92,10161956.11,C1006214893,596889.61,404469.95,UK mainland,UK mainland,0
303,10,CASH_IN,263821.89,C1673089913,24761,288582.89,C1006481939,102940.34,0,UK mainland,UK mainland,0
304,10,CASH_OUT,206597.47,C245189049,34228,0,C1006481939,0,41203.55,UK mainland,UK mainland,0
305,10,CASH_IN,121575.32,C391503402,17923044.9,18044620.22,C1006972813,315512.71,193937.39,UK mainland,UK mainland,0
306,10,CASH_IN,6495.59,C1853900528,5582754.7,5589250.29,C100699237,14672,1044733.35,UK mainland,UK mainland,0
307,10,CASH_OUT,97424.08,C1805554552,0,0,C1007251739,263199.17,360623.26,UK mainland,UK mainland,0
308,10,CASH_OUT,144880.85,C66741149,0,0,C1007251739,362937.44,214110.26,UK mainland,UK mainland,0
309,10,DEBIT,2314.18,C719623148,0,0,C1007251739,360623.26,214110.26,UK mainland,UK mainland,0
310,10,CASH_OUT,263199.17,C973450771,94254.94,0,C1007251739,0,360623.26,UK mainland,UK mainland,0
311,10,CASH_OUT,255766.75,C623279997,0,0,C1007392323,1190304.59,1446071.34,UK mainland,UK mainland,0
312,10,CASH_IN,239740.99,C1854145466,2051058.64,2290799.64,C1007717381,4459541.84,4034279.06,UK mainland,UK mainland,0
313,10,CASH_OUT,151616.69,C287155456,0,0,C1007717381,4219800.85,4034279.06,UK mainland,UK mainland,0
314,10,CASH_OUT,282562.48,C462456044,0,0,C1007717381,4034279.06,4714127.78,UK mainland,UK mainland,0
315,10,TRANSFER,1855906.88,C532107407,0,0,C1007717381,2603634.96,4034279.06,UK mainland,UK mainland,0
316,10,CASH_IN,337138.47,C622566211,3123467.23,3460605.7,C1007717381,4371417.54,4034279.06,UK mainland,UK mainland,0
317,10,CASH_OUT,744899.87,C1572031651,37041,0,C100775108,126969,251977.82,UK mainland,UK mainland,0
318,10,CASH_IN,494834.24,C1773494980,20590,515424.24,C100834737,99350,0,UK mainland,UK mainland,0
319,10,CASH_OUT,24177.37,C1577454813,0,0,C100836936,2923585.91,2947763.28,UK mainland,UK mainland,0
320,10,TRANSFER,86308.82,C1581623044,0,0,C100836936,2409384.75,2526708.74,UK mainland,UK mainland,0
321,10,CASH_IN,538378.53,C618204990,0,538378.53,C100836936,2947763.28,2526708.74,UK mainland,UK mainland,0
322,10,CASH_IN,200761.1,C1574202963,9221374.33,9422135.43,C1008448625,332774.73,5202.95,UK mainland,UK mainland,0
323,10,CASH_OUT,326305.73,C205327551,0,0,C1008448625,6469,5202.95,UK mainland,UK mainland,0
324,10,CASH_OUT,144651.97,C1880060139,6236,0,C1008476766,0,144651.97,UK mainland,UK mainland,0
325,10,CASH_OUT,311671.5,C602440206,10985,0,C1009226940,156687.11,468358.61,UK mainland,USA,0
326,10,CASH_IN,301584.81,C731984953,5717469.31,6019054.12,C1009574362,310192.36,8607.56,UK mainland,USA,0
327,10,CASH_IN,289570.03,C1652748947,3939073.22,4228643.25,C1009631303,366006.13,151446.72,UK mainland,USA,0
328,10,CASH_OUT,161135.9,C94556205,0,0,C1009631303,204870.23,366006.13,UK mainland,USA,0
329,10,CASH_OUT,174973.65,C1576756361,186006.5,11032.85,C1009772923,366513.05,564600.43,UK mainland,USA,0
330,10,CASH_OUT,46982.25,C1670586796,0,0,C1009772923,319530.8,366513.05,UK mainland,USA,0
331,10,CASH_IN,92271.03,C681701950,8345931.86,8438202.9,C1009893576,178952.54,86681.51,UK mainland,USA,0
332,10,TRANSFER,59835,C1568400442,59835,0,C1262169546,0,0,UK mainland,BVI,1
333,10,TRANSFER,93810.76,C481501970,93810.76,0,C1262577882,0,0,UK mainland,BVI,1
334,10,TRANSFER,503405.88,C1446009472,503405.88,0,C2010733400,0,0,UK mainland,Panama,1
335,10,CASH_OUT,503405.88,C140359285,503405.88,0,C2020337583,29669,533074.88,UK mainland,Panama,1
336,10,CASH_OUT,2662734.59,C813115168,2662734.59,0,C401825929,14165.62,2930405.33,UK mainland,Panama,1
337,10,CASH_OUT,277970.88,C489647033,0,0,C571514738,0,277970.88,UK mainland,Anguilla,1
338,10,TRANSFER,9217.19,C184586799,9217.19,0,C812377986,0,96795.6,UK mainland,T&T,1
339,11,TRANSFER,297519.17,C1410881,0,0,C1000156006,439826.11,1231524.65,UK mainland,EU,0
340,11,CASH_OUT,42344.14,C1494843061,0,0,C1000156006,737345.28,1231524.65,UK mainland,EU,0
341,11,CASH_OUT,467418.52,C1693000007,0,0,C1000156006,1231524.65,2726190.61,UK mainland,EU,0
342,11,TRANSFER,1027247.44,C278928521,0,0,C1000156006,1698943.17,2726190.61,UK mainland,EU,0
343,11,CASH_OUT,451835.23,C663537323,0,0,C1000156006,779689.42,1231524.65,UK mainland,EU,0
344,11,CASH_IN,18816.26,C91007012,2101458.52,2120274.77,C1000156006,458642.37,1231524.65,UK mainland,EU,0
345,11,CASH_OUT,357096.73,C416755245,31873,0,C1000157415,130295.56,487392.29,UK mainland,EU,0
346,11,CASH_OUT,15938.43,C721803356,0,0,C1000157415,223518.88,239457.31,UK mainland,EU,0
347,11,CASH_IN,25209.03,C6634337,6708335.52,6733544.55,C1000469870,32191.18,944847.79,UK mainland,EU,0
348,11,CASH_OUT,354112.55,C781277424,74619,0,C1000469870,6982.15,944847.79,UK mainland,EU,0
349,11,CASH_OUT,140947.18,C718925215,0,0,C1000630508,556083.32,697030.5,UK mainland,EU,0
350,11,CASH_IN,12568.12,C1921667586,5471012.09,5483580.21,C1000649398,1728523.87,1715955.75,UK mainland,EU,0
351,11,CASH_OUT,117570.99,C743754085,0,0,C1000910565,1981134.69,2290376.9,UK mainland,EU,0
352,11,CASH_OUT,83483.63,C795303196,0,0,C1000910565,1897651.06,2290376.9,UK mainland,EU,0
353,11,CASH_OUT,222639.45,C478883225,0,0,C1001094043,2385696.72,2824981.22,UK mainland,EU,0
354,11,CASH_IN,717791.48,C1648968568,23442.29,741233.78,C1001114349,0,0,UK mainland,EU,0
355,11,CASH_IN,128202,C483770026,851,129053,C1001170585,125986.34,0,UK mainland,EU,0
356,11,CASH_OUT,187875.67,C1889966110,61649,0,C1001367899,1185042.68,2451806.09,UK mainland,EU,0
357,11,CASH_OUT,263525.85,C1946988210,0,0,C1001367899,2188280.24,2451806.09,UK mainland,EU,0
358,11,TRANSFER,815361.89,C433910580,0,0,C1001367899,1372918.35,2451806.09,UK mainland,EU,0
359,11,CASH_OUT,44424,C1574700427,0,0,C1001409363,174194.43,218618.43,UK mainland,EU,0
360,11,CASH_OUT,162191.69,C731136365,116853.3,0,C1001409363,12002.74,218618.43,UK mainland,EU,0
361,11,CASH_IN,39103.93,C802776447,9598016.43,9637120.37,C1001409363,218618.43,135304.69,UK mainland,EU,0
362,11,TRANSFER,33696.65,C1595538226,0,0,C1001449890,322352.33,356048.98,UK mainland,EU,0
363,11,CASH_OUT,322352.33,C418193720,30063,0,C1001449890,0,356048.98,UK mainland,EU,0
364,11,CASH_OUT,118152.65,C669571681,22826,0,C1001582807,0,974.17,UK mainland,EU,0
365,11,CASH_IN,117178.48,C971987400,196,117374.48,C1001582807,118152.65,974.17,UK mainland,EU,0
366,11,TRANSFER,53949.43,C23977830,2162.08,0,C1001736656,96016,121816.4,UK mainland,EU,0
367,11,CASH_OUT,392142.43,C1657316615,0,0,C1001755781,799904.08,1514812.81,UK mainland,EU,0
368,11,CASH_OUT,124863.58,C1580504398,109561,0,C1002031672,0,124863.58,UK mainland,EU,0
369,11,CASH_OUT,146534.81,C1758824295,0,0,C1002088829,476965.37,1114030.15,UK mainland,EU,0
370,11,CASH_OUT,34932.15,C2033816789,0,0,C1002088829,442033.23,476965.37,UK mainland,EU,0
371,11,CASH_IN,45227.18,C1465008611,12286885.14,12332112.32,C1002335651,1803832.12,1758604.94,UK mainland,EU,0
372,11,CASH_OUT,346180.07,C570852645,0,0,C1002335651,1457652.06,1803832.12,UK mainland,EU,0
373,11,CASH_OUT,200454.65,C179557406,0,0,C1002407179,412692.76,613147.4,UK mainland,EU,0
374,11,CASH_OUT,110329.38,C743617291,22306,0,C1002407179,302363.37,613147.4,UK mainland,EU,0
375,11,CASH_OUT,37937.58,C816379562,0,0,C1002407179,613147.4,703331.18,UK mainland,EU,0
376,11,CASH_OUT,238130.34,C260898065,111005,0,C1002423638,23700,0,UK mainland,EU,0
377,11,CASH_IN,225645.08,C763062413,909339.66,1134984.75,C1002423638,261830.34,0,UK mainland,EU,0
378,11,CASH_OUT,311849.37,C2039067555,24633,0,C1002469873,0,369350.07,UK mainland,EU,0
379,11,CASH_OUT,92403.97,C2038552095,293590.28,201186.31,C1002545847,672516.4,746400.85,UK mainland,EU,0
380,11,CASH_IN,56466.82,C2100216182,6198,62664.82,C1002545847,802867.67,746400.85,UK mainland,EU,0
381,11,CASH_IN,416710.19,C584187793,31705,448415.19,C1002545847,746400.85,571594.18,UK mainland,EU,0
382,11,CASH_IN,499061.18,C1527928809,20418,519479.18,C1002973288,1235141.16,918942.47,UK mainland,EU,0
383,11,CASH_IN,241674.96,C1566842745,80253,321927.96,C1002973288,918942.47,677267.51,UK mainland,EU,0
384,11,CASH_OUT,182862.49,C373790969,0,0,C1002973288,736079.98,918942.47,UK mainland,EU,0
385,11,CASH_IN,43582.36,C478071067,2060783.85,2104366.21,C1003139365,166795,160088.15,UK mainland,EU,0
386,11,CASH_OUT,30961.46,C902838450,5512,0,C100325477,43981.15,74942.61,UK mainland,UK mainland,0
387,11,CASH_OUT,364933.26,C569892678,80421,0,C1003761391,42935.19,535612.93,UK mainland,UK mainland,0
388,11,DEBIT,124389.1,C202429242,0,0,C1003872245,1572134.67,1966425.73,UK mainland,UK mainland,0
389,11,CASH_OUT,402561.14,C479937182,0,0,C1003872245,509793.68,912354.81,UK mainland,UK mainland,0
390,11,TRANSFER,659779.86,C523240415,0,0,C1003872245,912354.81,1966425.73,UK mainland,UK mainland,0
391,11,CASH_OUT,136027.04,C88514638,0,0,C1003872245,1696523.77,1966425.73,UK mainland,UK mainland,0
392,11,CASH_IN,6650.85,C178318074,10851572.4,10858223.25,C1004058392,805170.57,818482.71,UK mainland,UK mainland,0
393,11,CASH_IN,28456.99,C1991993083,7176033.05,7204490.04,C1004058392,232242.69,805170.57,UK mainland,UK mainland,0
394,11,TRANSFER,632269.61,C378184121,886933.96,254664.36,C1004104157,1446.27,633715.88,UK mainland,UK mainland,0
395,11,CASH_IN,268364.16,C888022751,312,268676.16,C1004938428,155571,0,UK mainland,UK mainland,0
396,11,CASH_OUT,28879.71,C198080162,90912,62032.29,C1004962268,544844.6,425056.68,UK mainland,UK mainland,0
397,11,CASH_IN,148667.63,C321621272,7483436.44,7632104.07,C1004962268,573724.31,425056.68,UK mainland,UK mainland,0
398,11,CASH_IN,172526.44,C572066873,2928250.9,3100777.34,C100555887,687979.71,557438.19,UK mainland,UK mainland,0
399,11,TRANSFER,260240.25,C1815457927,199524,0,C1005736508,0,260240.25,UK mainland,UK mainland,0
400,11,CASH_IN,319824.79,C1555845533,4668730.49,4988555.28,C1005747091,1683457.1,993452.78,UK mainland,UK mainland,0
401,11,CASH_IN,370179.53,C344612447,15770367.2,16140546.73,C1005747091,1363632.31,993452.78,UK mainland,UK mainland,0
402,11,CASH_OUT,89929.19,C836429158,0,0,C1005747091,1593527.91,993452.78,UK mainland,UK mainland,0
403,11,TRANSFER,1346923.05,C1843179147,172,0,C1005755165,618958.09,1965881.13,UK mainland,UK mainland,0
404,11,CASH_OUT,291970.32,C217462739,0,0,C1005928818,742507.07,1034477.39,UK mainland,UK mainland,0
405,11,CASH_OUT,26668.45,C29049959,0,0,C1005928818,715838.62,742507.07,UK mainland,UK mainland,0
406,11,TRANSFER,2702071.22,C1511706354,99972,0,C1005941472,240726.83,2889450.24,UK mainland,UK mainland,0
407,11,TRANSFER,1133445.55,C1696334306,0,0,C1005941472,2889450.24,4022895.79,UK mainland,UK mainland,0
408,11,CASH_IN,177419.81,C924671146,3126363.43,3303783.24,C1006094903,1204736.51,1027316.7,UK mainland,UK mainland,0
409,11,CASH_OUT,62737.4,C943046258,0,0,C1006094903,1141999.11,1027316.7,UK mainland,UK mainland,0
410,11,CASH_OUT,235497.53,C414647198,29918,0,C1006214893,168972.42,404469.95,UK mainland,UK mainland,0
411,11,DEBIT,346.73,C539889908,1157729.77,1157383.04,C1006214893,404469.95,426247.14,UK mainland,UK mainland,0
412,11,CASH_OUT,5614.76,C265323213,0,0,C1006481939,35588.8,41203.55,UK mainland,UK mainland,0
413,11,CASH_OUT,23739.7,C587673719,0,0,C1006481939,41203.55,64943.25,UK mainland,UK mainland,0
414,11,CASH_OUT,99874.18,C1727239730,278754,178879.82,C1006605786,0,487624.98,UK mainland,UK mainland,0
415,11,CASH_OUT,465971.85,C1857238264,525102.9,59131.05,C10066249,0,652245.39,UK mainland,UK mainland,0
416,11,TRANSFER,186273.54,C218125467,0,0,C10066249,465971.85,652245.39,UK mainland,UK mainland,0
417,11,CASH_OUT,97047.33,C930016436,0,0,C100694203,133611.84,230659.17,UK mainland,UK mainland,0
418,11,CASH_IN,26532.12,C806012596,25860032.04,25886564.16,C1006955817,412542.38,386010.26,UK mainland,UK mainland,0
419,11,CASH_OUT,40301.26,C533466047,0,0,C1006972813,193937.39,234238.64,UK mainland,UK mainland,0
420,11,CASH_OUT,406272.26,C37990425,0,0,C100699237,638461.09,1044733.35,UK mainland,UK mainland,0
421,11,CASH_OUT,90312.32,C1452116541,503116.91,412804.59,C1007135217,0,90312.32,UK mainland,UK mainland,0
422,11,TRANSFER,240107.39,C542811378,0,0,C1007135217,382778.21,622885.6,UK mainland,UK mainland,0
423,11,CASH_OUT,31835.33,C218455639,0,0,C1007251739,214110.26,245945.6,UK mainland,UK mainland,0
424,11,CASH_IN,177237.37,C226373182,8882226.5,9059463.87,C1007251739,391347.63,214110.26,UK mainland,UK mainland,0
425,11,CASH_IN,249715.01,C379681397,30009687.3,30259402.31,C1007251739,507818.29,214110.26,UK mainland,UK mainland,0
426,11,CASH_OUT,543092.26,C353927174,0,0,C1007392323,1446071.34,1769660.92,UK mainland,UK mainland,0
427,11,CASH_IN,219502.69,C381439167,1755141.63,1974644.32,C1007392323,1989163.61,1769660.92,UK mainland,UK mainland,0
428,11,CASH_IN,147846.57,C39512191,2185108.69,2332955.25,C1007392323,2415004.14,2267157.57,UK mainland,UK mainland,0
429,11,CASH_OUT,225719.98,C874842092,0,0,C1007392323,1769660.92,2267157.57,UK mainland,UK mainland,0
430,11,CASH_OUT,170082.77,C1599639961,116714.3,0,C1007717381,4316841.55,4714127.78,UK mainland,UK mainland,0
431,11,CASH_OUT,227203.46,C1976586396,23680,0,C1007717381,4486924.32,4714127.78,UK mainland,UK mainland,0
432,11,CASH_OUT,471.53,C402669276,26974,26502.47,C1007717381,4714127.78,4918487.65,UK mainland,UK mainland,0
433,11,CASH_OUT,363579.61,C1950899922,134323.83,0,C1007876221,3964319.17,4096398.5,UK mainland,Fiji,0
434,11,CASH_IN,231500.28,C2101216148,7103038.2,7334538.49,C1007876221,4327898.78,4096398.5,UK mainland,Fiji,0
435,11,CASH_IN,333433.9,C625305194,2568566.77,2902000.66,C1007876221,4096398.5,3762964.6,UK mainland,Fiji,0
436,11,CASH_IN,218089.63,C1892734590,167613,385702.63,C100836936,2744798.36,2526708.74,UK mainland,UK mainland,0
437,11,CASH_OUT,120320.73,C639273576,0,0,C100836936,2102195.53,2222516.26,UK mainland,UK mainland,0
438,11,CASH_OUT,29517.57,C1566647745,0,0,C1008425596,29974,50643.19,UK mainland,UK mainland,0
439,11,CASH_IN,8848.39,C1617475685,2026933.54,2035781.93,C1008425596,59491.57,50643.19,UK mainland,UK mainland,0
440,11,DEBIT,237.18,C1596968013,146514,146276.82,C1008927906,102937,0,UK mainland,UK mainland,0
441,11,CASH_IN,81445.03,C1733550554,4005171.34,4086616.37,C1009195400,1094092.79,1012647.76,UK mainland,USA,0
442,11,CASH_IN,166403.99,C936181025,104,166507.99,C1009195400,1260496.78,1094092.79,UK mainland,USA,0
443,11,CASH_IN,44882.25,C179986454,16627591.62,16672473.87,C1009226940,468358.61,423476.36,UK mainland,USA,0
444,11,CASH_OUT,2786.18,C403116403,339012.52,336226.34,C1009424082,20728,23514.18,UK mainland,USA,0
445,11,CASH_OUT,275660.11,C149914342,155017,0,C1009574362,245507.62,521167.73,UK mainland,USA,0
446,11,CASH_OUT,82603.73,C2132654337,0,0,C1009574362,162903.89,521167.73,UK mainland,USA,0
447,11,CASH_OUT,75010.62,C235024846,0,0,C1009631303,76436.1,151446.72,UK mainland,USA,0
448,11,CASH_OUT,7896.1,C89751798,0,0,C1009631303,151446.72,159342.82,UK mainland,USA,0
449,11,CASH_OUT,324551.4,C1417648547,0,0,C1009772923,541486.71,564600.43,UK mainland,USA,0
450,11,CASH_IN,301437.68,C1488752384,1818991.02,2120428.7,C1009772923,866038.1,564600.43,UK mainland,USA,0
451,11,CASH_OUT,367012.34,C1936612387,71448,0,C1009772923,983914.72,1652038.06,UK mainland,USA,0
452,11,TRANSFER,419314.3,C454971895,0,0,C1009772923,564600.43,1652038.06,UK mainland,USA,0
453,11,CASH_OUT,6580.52,C632944423,0,0,C1010095812,11133,17713.52,UK mainland,USA,0
454,11,CASH_OUT,359966.88,C3940566,1007362,647395.12,C1010144706,0,359966.88,UK mainland,USA,0
455,11,CASH_OUT,313418.28,C2021456831,313418.28,0,C157591472,688164.64,1029922.17,UK mainland,BVI,1
456,11,TRANSFER,2100,C785601242,2100,0,C1576053316,0,0,UK mainland,BVI,1
457,11,TRANSFER,1933920.8,C1706582969,0,0,C461905695,1283762.85,3217683.65,UK mainland,Anguilla,1
458,11,TRANSFER,12461,C2079232448,12461,0,C585834595,0,0,UK mainland,T&T,1
459,11,CASH_OUT,12461,C938980312,12461,0,C621014131,27964.11,40425.11,UK mainland,T&T,1
460,11,CASH_OUT,2100,C169099320,2100,0,C697156329,112512.48,114612.48,UK mainland,T&T,1
461,11,TRANSFER,313418.28,C711446907,313418.28,0,C888769567,0,97980.88,UK mainland,T&T,1
462,12,CASH_IN,38909.17,C584476604,3085189.57,3124098.73,C1000038153,45497,0,UK mainland,EU,0
463,12,CASH_IN,122377.56,C717944879,14543498.16,14665875.71,C1000156006,2726190.61,2232032.35,UK mainland,EU,0
464,12,CASH_OUT,37015.28,C1785079129,0,0,C1000469870,1780532.35,1777433.35,UK mainland,EU,0
